,uid,variable1,variable2,coefficient,k1,k2
1865,1865,Distance travelled to work: Works mainly from home,Highest level of qualification: Other qualifications,-0.44530984013782277,TS058,TS067
1866,1866,"Distance travelled to work: Works mainly at an offshore installation, in no fixed place, or outside the UK",Highest level of qualification: No qualifications,0.5902090363101615,TS058,TS067
1867,1867,"Distance travelled to work: Works mainly at an offshore installation, in no fixed place, or outside the UK",Highest level of qualification: Level 1 and entry level qualifications,0.6684926390473802,TS058,TS067
1868,1868,"Distance travelled to work: Works mainly at an offshore installation, in no fixed place, or outside the UK",Highest level of qualification: Level 2 qualifications,0.5031567403040206,TS058,TS067
1869,1869,"Distance travelled to work: Works mainly at an offshore installation, in no fixed place, or outside the UK",Highest level of qualification: Apprenticeship,0.4270456007334819,TS058,TS067
1870,1870,"Distance travelled to work: Works mainly at an offshore installation, in no fixed place, or outside the UK",Highest level of qualification: Level 3 qualifications,-0.035180065145820075,TS058,TS067
1871,1871,"Distance travelled to work: Works mainly at an offshore installation, in no fixed place, or outside the UK",Highest level of qualification: Level 4 qualifications and above,-0.6539501066520456,TS058,TS067
1872,1872,"Distance travelled to work: Works mainly at an offshore installation, in no fixed place, or outside the UK",Highest level of qualification: Other qualifications,0.4294758285022246,TS058,TS067
1873,1873,Distance travelled to work: Less than 2km,General health: Very good health,-0.3423590965972771,TS058,TS037
1874,1874,Distance travelled to work: Less than 2km,General health: Good health,0.15838546012471627,TS058,TS037
1875,1875,Distance travelled to work: Less than 2km,General health: Fair health,0.3228153497750923,TS058,TS037
1876,1876,Distance travelled to work: Less than 2km,General health: Bad health,0.35612408580578253,TS058,TS037
1877,1877,Distance travelled to work: Less than 2km,General health: Very bad health,0.3006162883679223,TS058,TS037
1878,1878,Distance travelled to work: 2km to less than 5km,General health: Very good health,-0.28622209347766375,TS058,TS037
1879,1879,Distance travelled to work: 2km to less than 5km,General health: Good health,0.054778941108242184,TS058,TS037
1880,1880,Distance travelled to work: 2km to less than 5km,General health: Fair health,0.26145976689442624,TS058,TS037
1881,1881,Distance travelled to work: 2km to less than 5km,General health: Bad health,0.3865342056594739,TS058,TS037
1882,1882,Distance travelled to work: 2km to less than 5km,General health: Very bad health,0.3797409544963754,TS058,TS037
1883,1883,Distance travelled to work: 5km to less than 10km,General health: Very good health,-0.18407038237388396,TS058,TS037
1884,1884,Distance travelled to work: 5km to less than 10km,General health: Good health,-0.030090134400161547,TS058,TS037
1885,1885,Distance travelled to work: 5km to less than 10km,General health: Fair health,0.206411512088473,TS058,TS037
1886,1886,Distance travelled to work: 5km to less than 10km,General health: Bad health,0.2689503720654895,TS058,TS037
1887,1887,Distance travelled to work: 5km to less than 10km,General health: Very bad health,0.2751949473903241,TS058,TS037
1888,1888,Distance travelled to work: 10km to less than 20km,General health: Very good health,-0.21072733371284436,TS058,TS037
1889,1889,Distance travelled to work: 10km to less than 20km,General health: Good health,0.18239236647449775,TS058,TS037
1890,1890,Distance travelled to work: 10km to less than 20km,General health: Fair health,0.2145419811151163,TS058,TS037
1891,1891,Distance travelled to work: 10km to less than 20km,General health: Bad health,0.10336820340785982,TS058,TS037
1892,1892,Distance travelled to work: 10km to less than 20km,General health: Very bad health,0.06434966262565403,TS058,TS037
1893,1893,Distance travelled to work: 20km to less than 30km,General health: Very good health,-0.24480445329969974,TS058,TS037
1894,1894,Distance travelled to work: 20km to less than 30km,General health: Good health,0.32091566359037765,TS058,TS037
1895,1895,Distance travelled to work: 20km to less than 30km,General health: Fair health,0.2186550776813948,TS058,TS037
1896,1896,Distance travelled to work: 20km to less than 30km,General health: Bad health,0.041697130913160234,TS058,TS037
1897,1897,Distance travelled to work: 20km to less than 30km,General health: Very bad health,-0.020575900375289665,TS058,TS037
1898,1898,Distance travelled to work: 30km to less than 40km,General health: Very good health,-0.19058772678163752,TS058,TS037
1899,1899,Distance travelled to work: 30km to less than 40km,General health: Good health,0.295418655662239,TS058,TS037
1900,1900,Distance travelled to work: 30km to less than 40km,General health: Fair health,0.16919727831640538,TS058,TS037
1901,1901,Distance travelled to work: 30km to less than 40km,General health: Bad health,-0.01502856444972331,TS058,TS037
1902,1902,Distance travelled to work: 30km to less than 40km,General health: Very bad health,-0.07398526718811561,TS058,TS037
1903,1903,Distance travelled to work: 40km to less than 60km,General health: Very good health,-0.15880347153934685,TS058,TS037
1904,1904,Distance travelled to work: 40km to less than 60km,General health: Good health,0.29029120476593845,TS058,TS037
1905,1905,Distance travelled to work: 40km to less than 60km,General health: Fair health,0.12830761332424523,TS058,TS037
1906,1906,Distance travelled to work: 40km to less than 60km,General health: Bad health,-0.044697905365856924,TS058,TS037
1907,1907,Distance travelled to work: 40km to less than 60km,General health: Very bad health,-0.0974645242317675,TS058,TS037
1908,1908,Distance travelled to work: 60km and over,General health: Very good health,-0.24682848595219342,TS058,TS037
1909,1909,Distance travelled to work: 60km and over,General health: Good health,0.250985316193247,TS058,TS037
1910,1910,Distance travelled to work: 60km and over,General health: Fair health,0.22976186846989025,TS058,TS037
1911,1911,Distance travelled to work: 60km and over,General health: Bad health,0.10767751235557557,TS058,TS037
1912,1912,Distance travelled to work: 60km and over,General health: Very bad health,0.06094091542827767,TS058,TS037
1913,1913,Distance travelled to work: Works mainly from home,General health: Very good health,0.783272654541643,TS058,TS037
1914,1914,Distance travelled to work: Works mainly from home,General health: Good health,-0.4447364194453824,TS058,TS037
1915,1915,Distance travelled to work: Works mainly from home,General health: Fair health,-0.7433021865210802,TS058,TS037
1916,1916,Distance travelled to work: Works mainly from home,General health: Bad health,-0.7054122772032431,TS058,TS037
1917,1917,Distance travelled to work: Works mainly from home,General health: Very bad health,-0.6167306020476663,TS058,TS037
1918,1918,"Distance travelled to work: Works mainly at an offshore installation, in no fixed place, or outside the UK",General health: Very good health,-0.5339932063228455,TS058,TS037
1919,1919,"Distance travelled to work: Works mainly at an offshore installation, in no fixed place, or outside the UK",General health: Good health,0.40785469609415526,TS058,TS037
1920,1920,"Distance travelled to work: Works mainly at an offshore installation, in no fixed place, or outside the UK",General health: Fair health,0.48255064879182297,TS058,TS037
1921,1921,"Distance travelled to work: Works mainly at an offshore installation, in no fixed place, or outside the UK",General health: Bad health,0.39030064487680866,TS058,TS037
1922,1922,"Distance travelled to work: Works mainly at an offshore installation, in no fixed place, or outside the UK",General health: Very bad health,0.3466290832907352,TS058,TS037
1923,1923,Hours worked: Part-time,Number of bedrooms: 1 bedroom,-0.0952959007269663,TS059,TS050
1924,1924,Hours worked: Part-time,Number of bedrooms: 2 bedrooms,-0.05855864572590478,TS059,TS050
1925,1925,Hours worked: Part-time,Number of bedrooms: 3 bedrooms,0.055080326289987325,TS059,TS050
1926,1926,Hours worked: Part-time,Number of bedrooms: 4 or more bedrooms,0.05544533034223886,TS059,TS050
1927,1927,Hours worked: Part-time: 15 hours or less worked,Number of bedrooms: 1 bedroom,0.11066094500886382,TS059,TS050
1928,1928,Hours worked: Part-time: 15 hours or less worked,Number of bedrooms: 2 bedrooms,-0.07894251790072453,TS059,TS050
1929,1929,Hours worked: Part-time: 15 hours or less worked,Number of bedrooms: 3 bedrooms,-0.35267523654956834,TS059,TS050
1930,1930,Hours worked: Part-time: 15 hours or less worked,Number of bedrooms: 4 or more bedrooms,0.3369406713991199,TS059,TS050
1931,1931,Hours worked: Part-time: 16 to 30 hours worked,Number of bedrooms: 1 bedroom,-0.2190898635632931,TS059,TS050
1932,1932,Hours worked: Part-time: 16 to 30 hours worked,Number of bedrooms: 2 bedrooms,-0.020572946529894578,TS059,TS050
1933,1933,Hours worked: Part-time: 16 to 30 hours worked,Number of bedrooms: 3 bedrooms,0.3507304632934147,TS059,TS050
1934,1934,Hours worked: Part-time: 16 to 30 hours worked,Number of bedrooms: 4 or more bedrooms,-0.18403520657491587,TS059,TS050
1935,1935,Hours worked: Full-time,Number of bedrooms: 1 bedroom,0.09529590072696632,TS059,TS050
1936,1936,Hours worked: Full-time,Number of bedrooms: 2 bedrooms,0.05855864572590478,TS059,TS050
1937,1937,Hours worked: Full-time,Number of bedrooms: 3 bedrooms,-0.05508032628998731,TS059,TS050
1938,1938,Hours worked: Full-time,Number of bedrooms: 4 or more bedrooms,-0.05544533034223884,TS059,TS050
1939,1939,Hours worked: Full-time: 31 to 48 hours worked,Number of bedrooms: 1 bedroom,0.05072203255943254,TS059,TS050
1940,1940,Hours worked: Full-time: 31 to 48 hours worked,Number of bedrooms: 2 bedrooms,0.1430676215599685,TS059,TS050
1941,1941,Hours worked: Full-time: 31 to 48 hours worked,Number of bedrooms: 3 bedrooms,0.248183301980528,TS059,TS050
1942,1942,Hours worked: Full-time: 31 to 48 hours worked,Number of bedrooms: 4 or more bedrooms,-0.39441658327624657,TS059,TS050
1943,1943,Hours worked: Full-time: 49 or more hours worked,Number of bedrooms: 1 bedroom,0.05231126784584503,TS059,TS050
1944,1944,Hours worked: Full-time: 49 or more hours worked,Number of bedrooms: 2 bedrooms,-0.11953324341484638,TS059,TS050
1945,1945,Hours worked: Full-time: 49 or more hours worked,Number of bedrooms: 3 bedrooms,-0.40638376809183413,TS059,TS050
1946,1946,Hours worked: Full-time: 49 or more hours worked,Number of bedrooms: 4 or more bedrooms,0.46418888560136495,TS059,TS050
1947,1947,Hours worked: Part-time,Highest level of qualification: No qualifications,0.2964469757635507,TS059,TS067
1948,1948,Hours worked: Part-time,Highest level of qualification: Level 1 and entry level qualifications,0.1705993862110332,TS059,TS067
1949,1949,Hours worked: Part-time,Highest level of qualification: Level 2 qualifications,0.09609779566338242,TS059,TS067
1950,1950,Hours worked: Part-time,Highest level of qualification: Apprenticeship,0.043524839962870925,TS059,TS067
1951,1951,Hours worked: Part-time,Highest level of qualification: Level 3 qualifications,0.24593579871715265,TS059,TS067
1952,1952,Hours worked: Part-time,Highest level of qualification: Level 4 qualifications and above,-0.32837813192535625,TS059,TS067
1953,1953,Hours worked: Part-time,Highest level of qualification: Other qualifications,0.20750990486550644,TS059,TS067
1954,1954,Hours worked: Part-time: 15 hours or less worked,Highest level of qualification: No qualifications,-0.240999305795433,TS059,TS067
1955,1955,Hours worked: Part-time: 15 hours or less worked,Highest level of qualification: Level 1 and entry level qualifications,-0.2971615641989262,TS059,TS067
1956,1956,Hours worked: Part-time: 15 hours or less worked,Highest level of qualification: Level 2 qualifications,-0.30622744230867155,TS059,TS067
1957,1957,Hours worked: Part-time: 15 hours or less worked,Highest level of qualification: Apprenticeship,-0.3253242772637152,TS059,TS067
1958,1958,Hours worked: Part-time: 15 hours or less worked,Highest level of qualification: Level 3 qualifications,0.4052779087374941,TS059,TS067
1959,1959,Hours worked: Part-time: 15 hours or less worked,Highest level of qualification: Level 4 qualifications and above,0.1650734600930525,TS059,TS067
1960,1960,Hours worked: Part-time: 15 hours or less worked,Highest level of qualification: Other qualifications,-0.016294940142303524,TS059,TS067
1961,1961,Hours worked: Part-time: 16 to 30 hours worked,Highest level of qualification: No qualifications,0.6014074485018432,TS059,TS067
1962,1962,Hours worked: Part-time: 16 to 30 hours worked,Highest level of qualification: Level 1 and entry level qualifications,0.4691025554061347,TS059,TS067
1963,1963,Hours worked: Part-time: 16 to 30 hours worked,Highest level of qualification: Level 2 qualifications,0.37200824781641595,TS059,TS067
1964,1964,Hours worked: Part-time: 16 to 30 hours worked,Highest level of qualification: Apprenticeship,0.31334965627092554,TS059,TS067
1965,1965,Hours worked: Part-time: 16 to 30 hours worked,Highest level of qualification: Level 3 qualifications,0.029171165013863028,TS059,TS067
